company_name,Group,ticker,file_name,date,WA_sentiment,Close,D0,D-1,D+1,D-2,D+2,D-3,D+3,D-5,D+5,D-10,D+10,D-15,D+15
Admiral Group,Motor/Personal,ADM.L,20170308_Admiral_Group_PLC-_Earnings_Call_2017-3-8_FS000000002425895251.pdf,2017-03-08,-0.0068061372409198,1829.0,1829.0,0.0166759310728182,0.0442864953526517,-0.0005464480874316,0.0410060142154182,0.0088251516822945,0.0393657736468015,0.0049450549450549,0.0453799890650628,-0.0260915867944621,0.0841990158556588,-0.0203535083020889,0.0809185347184253
Admiral Group,Motor/Personal,ADM.L,20170816_Admiral_Group_PLC-_Earnings_Call_2017-8-16_FS000000002369030677.pdf,2017-08-16,-0.0216536459303061,2047.0,2047.0,-0.0601469237832874,-0.0229604298974108,-0.055376095985233,-0.0400586223742061,-0.0465766185374941,-0.0268685881778212,-0.0592830882352941,-0.0410356619443087,-0.0447970135324311,-0.0566682950659501,0.0138682516097077,-0.1021006350757205
Admiral Group,Motor/Personal,ADM.L,20180228_Admiral_Group_PLC-_Earnings_Call_2018-2-28_DN000000002403719696.pdf,2018-02-28,-0.0112151917670196,1843.0,1843.0,-0.0455722423614707,0.0208898534997287,-0.0470527404343329,0.0010851871947911,-0.0416016640665626,0.0116657623440043,-0.0284659989457037,0.0198046663049376,-0.0215025219007167,0.0317417254476397,-0.0005422993492407,0.0271296798697775
Admiral Group,Motor/Personal,ADM.L,20180815_Admiral_Group_PLC-_Earnings_Call_2018-8-15_FS000000002458342349.pdf,2018-08-15,-0.017386720294432,2062.0,2062.0,0.032032032032032,-0.005819592628516,0.0212976721149083,-0.0121241513094083,0.0377453447408153,-0.0135790494665373,0.0343616754451968,0.0121241513094083,0.0482968988307066,0.013094083414161,0.0844070470681041,-0.0164888457807953
Admiral Group,Motor/Personal,ADM.L,20190307_Admiral_Group_PLC-_Earnings_Call_2019-3-7_FS000000002608763548.pdf,2019-03-07,-0.0220787168701556,2088.0,2088.0,-0.0470104974897307,0.0249042145593869,-0.0474452554744525,0.0057471264367816,-0.0478796169630642,0.021551724137931,-0.0430797433547204,0.0373563218390804,-0.0382312298479963,0.0344827586206896,-0.0274802049371215,0.0306513409961685
Admiral Group,Motor/Personal,ADM.L,20190814_Admiral_Group_PLC-_Earnings_Call_2019-8-14_DN000000002692873437.pdf,2019-08-14,0.0002161206817887,2115.0,2115.0,0.0408464566929133,0.0,0.0501489572989076,0.0165484633569739,0.0312042905899561,0.0283687943262411,0.0212457749879285,0.0283687943262411,-0.0239963082602676,0.0023640661938534,-0.0477262494371904,-0.0226950354609929
Admiral Group,Motor/Personal,ADM.L,20200305_Admiral_Group_PLC-_Earnings_Call_2020-3-5_DN000000002803539244.pdf,2020-03-05,-0.0218345896694795,2238.0,2238.0,0.0261348005502063,-0.0259159964253798,0.0237877401646843,-0.0840035746201966,0.0457943925233644,-0.0714924039320822,0.0251946862116353,-0.1568364611260053,-0.0261096605744125,-0.032171581769437,-0.0336787564766839,0.03485254691689
Admiral Group,Motor/Personal,ADM.L,20200812_Admiral_Group_PLC-_Earnings_Call_2020-8-12_RT000000002885502491.pdf,2020-08-12,-0.0033659585655241,2708.0,2708.0,0.0724752475247524,-0.0070162481536189,0.0678233438485804,-0.0073855243722304,0.0746031746031746,0.001477104874446,0.0866773675762439,-0.0103397341211226,0.1269246774864752,-0.0192023633677991,0.1406908171861836,-0.051698670605613
Admiral Group,Motor/Personal,ADM.L,20210304_Admiral_Group_PLC-_Earnings_Call_2021-3-4_DN000000002952054801.pdf,2021-03-04,-0.0034781808562029,3063.0,3063.0,-0.0266920877025738,-0.0339536402220045,-0.0428125,-0.0427685275873326,-0.0204669011832427,-0.0375448906301012,-0.0141615706469262,-0.0408096637283708,0.0036041939711664,-0.0248122755468494,0.0271629778672032,-0.0241593209271955
Admiral Group,Motor/Personal,ADM.L,20210811_Admiral_Group_PLC-_Earnings_Call_2021-8-11_DN000000002962315297.pdf,2021-08-11,-0.0108989845779368,3584.0,3584.0,0.0391417802261525,0.0080915178571428,0.0510263929618768,0.0066964285714285,0.0510263929618768,0.0100446428571428,0.0501025490770583,0.0223214285714285,0.0692124105011933,0.0181361607142857,0.0870488322717622,-0.0267857142857142
DIRECT LINE,Motor/Personal,DLG.L,20140226_DIRECT_LINE_INSU-_Earnings_Call_2014-2-26_SD000000002797425799.pdf,2014-02-26,-0.0021367075774516,286.9089050292969,286.9089050292969,0.0076627518853823,-0.0190112547760016,0.0022864644545235,0.0057034934362651,0.0084355666995752,-0.0064636968563615,0.0170147717300812,0.0091255256779526,0.0193796869419339,-0.0307982901751871,0.0181956355730697,-0.0437261093550545
DIRECT LINE,Motor/Personal,DLG.L,20140502_DIRECT_LINE_INSU-_Sales_Results_Call_2014-5-6_FS000000002140834525.pdf,2014-05-02,-0.0057127153718677,271.6361999511719,271.6361999511719,0.0048426983821998,0.0,-0.005193883797244,-0.0024095113175803,0.0121950456774055,0.0020082069660907,0.0323383416361744,0.0020082069660907,0.0555319766845482,-0.0269077264007594,0.0668381810723485,-0.0168673656537626
DIRECT LINE,Motor/Personal,DLG.L,20140801_DIRECT_LINE_INSU-_Earnings_Call_2014-8-1_FS000000002435732584.pdf,2014-08-01,0.0077831219938784,326.6180114746094,326.6180114746094,0.0505263959674369,0.0153640898550158,0.0417536853482343,0.016032150635279,0.0317021358430785,-0.0050098952415292,0.0432057333813155,-0.0217101066570715,0.0538543364503705,-0.0698063716927604,0.0793079033301812,-0.040414220108181
DIRECT LINE,Motor/Personal,DLG.L,20141031_DIRECT_LINE_INSU-_Sales_Results_Call_2014-10-31_FS000000002179657956.pdf,2014-10-31,0.0017460475188187,301.0906982421875,301.0906982421875,-0.0195382016920228,-0.0054345468440545,-0.0103981942280132,0.0068843539621371,-0.0107529210499586,0.0123189008061916,-0.0018084756042964,-0.0173910972274871,0.0430837372062562,0.0159419996067357,0.0,0.0311597037949998
DIRECT LINE,Motor/Personal,DLG.L,20150303_DIRECT_LINE_INSU-_Earnings_Call_2015-3-3_FS000000002421837526.pdf,2015-03-03,-0.0053617258498821,358.25439453125,358.25439453125,-0.0063539689198252,0.0127892852031811,0.0030542911226643,0.0386722183984026,0.007362002463297,0.0404994173407568,-0.0075549650868717,0.011875685732004,0.0327045208049501,-0.021010998970976,0.0359622738348592,0.0079170102425361
DIRECT LINE,Motor/Personal,DLG.L,20150506_DIRECT_LINE_INSU-_Sales_Results_Call_2015-5-6_FS000000002209596861.pdf,2015-05-06,-0.0032706220752389,345.2726135253906,345.2726135253906,0.0079619411923392,0.0028434951612146,-0.0047167757304127,0.0173772193178775,-0.0081476609807175,0.0211687524356116,-0.0216381377604294,0.0110581742287999,-0.0294387213519152,0.0328592465917788,-0.0394536635162644,0.0647708087746631
DIRECT LINE,Motor/Personal,DLG.L,20150804_DIRECT_LINE_INSU-_Earnings_Call_2015-8-4_FS000000002421851920.pdf,2015-08-04,0.003229057939037,375.7999877929688,375.7999877929688,0.0267759229316086,0.0234167605013198,0.0270565566046036,0.0268760149856093,0.0307185449861821,0.0220862655139824,0.0298711813614787,0.0183608957908316,0.0465050999877708,-0.0183608145838621,0.0727947498961113,-0.0635976441533337
DIRECT LINE,Motor/Personal,DLG.L,20151103_DIRECT_LINE_INSU-_Sales_Results_Call_2015-11-3_FS000000002238303591.pdf,2015-11-03,-0.0022186011531712,394.7999877929688,394.7999877929688,0.0084290875937899,0.0,0.0010141833232111,-0.0091184794763096,-0.003533630416273,0.0053191645604023,0.0071428260024713,0.0005066165481649,0.0270551354360453,0.0238095863847691,0.0527999674479166,0.0202634251452792
DIRECT LINE,Motor/Personal,DLG.L,20160301_DIRECT_LINE_INSU-_Earnings_Call_2016-3-1_FS000000002421805738.pdf,2016-03-01,-0.010670258221293,409.6000061035156,409.6000061035156,0.0540401432582736,-0.0043945758879992,0.0534979911615188,-0.0258789207655352,0.0658340336044365,-0.0266113128272993,0.0858960573911678,-0.0429687642608767,0.1197376155609286,-0.1069336368600482,0.1729667576892146,-0.0717773277792732
DIRECT LINE,Motor/Personal,DLG.L,20160504_DIRECT_LINE_INSU-_Sales_Results_Call_2016-5-4_FS000000002273284272.pdf,2016-05-04,-2.486671441075812e-05,371.0,371.0,0.0073310135664435,0.003234534250758,0.0251450849875353,0.0161725067385444,0.0331383839995091,0.0242587601078167,0.0645624103299856,0.0210242258570586,0.0322760331121672,-0.0037735684541357,0.0197911282260092,-0.002425859559257
DIRECT LINE,Motor/Personal,DLG.L,20160802_DIRECT_LINE_INSU-_Earnings_Call_2016-8-2_FS000000002421803980.pdf,2016-08-02,0.0009529016395468,399.8999938964844,399.8999938964844,0.1261616080623469,-0.0222555489680456,0.1419188462508433,-0.0145035956026298,0.1494682406216779,-0.0122530481902251,0.1631762888173754,-0.0190047667404639,0.1621621238105483,-0.0640160202406561,0.1557803291805906,-0.0675168802502884
DIRECT LINE,Motor/Personal,DLG.L,20161108_DIRECT_LINE_INSU-_Sales_Results_Call_2016-11-8_FS000000002315404135.pdf,2016-11-08,-0.0049993729009601,353.20001220703125,353.20001220703125,0.0094313185713377,0.0297281982930547,0.0249564885408975,0.0192525129047359,0.0005666068187854,0.006794999472077,0.0036942834131713,0.0036805995131357,0.0054085524625245,0.0079274849835721,-0.0158818104942546,-0.0031143999589412
DIRECT LINE,Motor/Personal,DLG.L,20170307_DIRECT_LINE_INSU-_Earnings_Call_2017-3-7_FS000000002435756914.pdf,2017-03-07,-0.0004861616823228,338.20001220703125,338.20001220703125,-0.0292766414125819,-0.0079834775564065,-0.0222607164652262,0.0076876862569298,-0.0236720029848024,0.0201064090701631,-0.01542936766512,0.0183322929203733,-0.0566247916121861,0.0053222582140738,-0.058463249683567,0.0011827140214279
DIRECT LINE,Motor/Personal,DLG.L,20170503_DIRECT_LINE_INSU-_Sales_Results_Call_2017-5-3_FS000000002352648498.pdf,2017-05-03,-0.0002746144968645,359.20001220703125,359.20001220703125,0.0098397522628221,0.006681497257581,0.028636883305924,-0.0077951509337172,0.0381503242977781,-0.0069599106766151,0.0312949319439584,-0.0025056358114591,0.0583382989587966,-0.0250556784358144,0.0429733408038192,-0.0328508293695316
DIRECT LINE,Motor/Personal,DLG.L,20170801_DIRECT_LINE_INSU-_Earnings_Call_2017-8-1_FS000000002620927942.pdf,2017-08-01,-0.0002199756622671,395.0,395.0,0.0544580714471401,0.0037974683544303,0.064116344316537,0.0210126273239715,0.0558673979029586,0.0227848101265822,0.0644031083357558,0.0412657918809335,0.0878545672273826,0.0017721828026107,0.086059903058655,-0.0250632756873022
DIRECT LINE,Motor/Personal,DLG.L,20171107_DIRECT_LINE_INSU-_Sales_Results_Call_2017-11-7_FS000000002381168089.pdf,2017-11-07,-0.0061923306732919,355.8999938964844,355.8999938964844,-0.0302452482384621,-0.0002809949570966,-0.0262654065759661,0.0036527629470119,-0.0357626984252318,-0.0005619041665712,-0.0425074463052385,0.0075864351034986,-0.0443071972890163,0.0022478739091509,-0.0539607061452601,0.0087103291842631
DIRECT LINE,Motor/Personal,DLG.L,20180227_DIRECT_LINE_INSU-_Earnings_Call_2018-2-27_DN000000002406854729.pdf,2018-02-27,0.0092009675328525,387.8999938964844,387.8999938964844,-0.0018013695214528,-0.0131477344257876,-0.0007728446705634,-0.0239752202611546,-0.0076745972034843,-0.0363495909393553,-0.0002577476894732,-0.0311936228252291,0.0054432508293456,-0.0118587423972561,0.0706596935303911,0.0012889920285315
DIRECT LINE,Motor/Personal,DLG.L,20180227_DIRECT_LINE_INSU-_Earnings_Call_2018-2-27_SD000000002902637982.pdf,2018-02-27,0.0012448192840841,387.8999938964844,387.8999938964844,-0.0018013695214528,-0.0131477344257876,-0.0007728446705634,-0.0239752202611546,-0.0076745972034843,-0.0363495909393553,-0.0002577476894732,-0.0311936228252291,0.0054432508293456,-0.0118587423972561,0.0706596935303911,0.0012889920285315
DIRECT LINE,Motor/Personal,DLG.L,20180502_DIRECT_LINE_INSU-_Sales_Results_Call_2018-5-2_FS000000002424994470.pdf,2018-05-02,-0.0151156378734308,365.7999877929688,365.7999877929688,-0.027903269573787,-0.0062875556854049,-0.0227090576468345,-0.0013668671861273,-0.0214018198535384,0.008747983361996,-0.023752399583977,0.0210497880371423,-0.0129520189732704,0.0246036093502925,0.0350877026333976,0.01339536516561
DIRECT LINE,Motor/Personal,DLG.L,20180801_DIRECT_LINE_INSU-_Earnings_Call_2018-8-1_FS000000002456520850.pdf,2018-08-01,0.0105563577677737,338.5,338.5,-0.0157022215537165,-0.0097488561092134,0.016211329323141,-0.003840436611429,0.0201929248147284,-0.0062038585037389,0.0229676828156519,-0.0127030658581056,-0.0134071874721208,-0.0127030658581056,0.0128665099817679,-0.0156572756069977
DIRECT LINE,Motor/Personal,DLG.L,20181106_DIRECT_LINE_INSU-_Earnings_Call_2018-11-6_SD000000002879342826.pdf,2018-11-06,0.0018135417653767,322.70001220703125,322.70001220703125,0.0147799126007272,-0.0127053174726415,-0.0079925474439064,-0.0009297127338018,-0.0107296133323828,0.0077471332675255,-0.0033970834694434,0.0043383757159147,-0.0070768855168269,-0.0260304434344842,-0.0125458253949962,0.0207622604152697
DIRECT LINE,Motor/Personal,DLG.L,20181106_DIRECT_LINE_INSU-_Sales_Results_Call_2018-11-6_FS000000002500725346.pdf,2018-11-06,0.0062613502774629,322.70001220703125,322.70001220703125,0.0147799126007272,-0.0127053174726415,-0.0079925474439064,-0.0009297127338018,-0.0107296133323828,0.0077471332675255,-0.0033970834694434,0.0043383757159147,-0.0070768855168269,-0.0260304434344842,-0.0125458253949962,0.0207622604152697
DIRECT LINE,Motor/Personal,DLG.L,20190305_DIRECT_LINE_INSU-_Earnings_Call_2019-3-5_DN000000002596286478.pdf,2019-03-05,0.0002525802377738,353.8999938964844,353.8999938964844,-0.0064570977869873,0.0031082399618163,-0.0131065591941861,-0.0067815595871029,-0.0078497847342985,-0.0016954114548279,0.0002826628235333,0.0039559025731259,0.0105653385507758,0.0234530049553338,0.0332846537123631,-0.0067815595871029
DIRECT LINE,Motor/Personal,DLG.L,20190731_DIRECT_LINE_INSU-_Earnings_Call_2019-7-31_RT000000002897827992.pdf,2019-07-31,-0.0023570105375188,322.3999938964844,322.3999938964844,-0.0046310590560844,-0.0034119296660682,-0.0209535200493915,-0.011786562856415,-0.0104358318719303,-0.0387717128928156,-0.0259818915514067,-0.0480769239870913,-0.0424710953136349,-0.0812654534288402,-0.0489675696268897,-0.0930521109427574
DIRECT LINE,Motor/Personal,DLG.L,20200303_DIRECT_LINE_INSU-_Earnings_Call_2020-3-3_RT000000002802387801.pdf,2020-03-03,-0.0020169258234644,324.0,324.0,0.0377962438551852,0.0030864197530864,0.0553745928338762,-0.0114197907624421,0.0351437699680511,-0.0345679389105902,0.0163112057909116,-0.0941358024691358,-0.0592334328049261,-0.1956789935076678,-0.0564938679129166,-0.2490740646550684
DIRECT LINE,Motor/Personal,DLG.L,20200804_DIRECT_LINE_INSU-_Earnings_Call_2020-8-4_DN000000002879462576.pdf,2020-08-04,-0.0063359196179259,324.0,324.0,0.0533159738981453,0.0302468759042245,0.0931174314165294,0.0175926302686149,0.0890756302521008,0.0305555367175443,0.0975609302237107,0.0453704080463927,0.0949645376246473,-0.0459876354829764,0.1069353826019993,-0.0787037037037037
DIRECT LINE,Motor/Personal,DLG.L,20201110_DIRECT_LINE_INSU-_Sales_Results_Call_2020-11-10_RT000000002932167316.pdf,2020-11-10,-0.0011060605039525,285.0,285.0,-0.0219629170574309,0.0280701754385964,0.0088495575221238,0.0168420624314693,0.0277678057915388,0.0263157894736842,0.0397664854205363,0.0329824347245065,0.0470241999226409,0.0775438810649671,0.0160427807486631,0.0691228498492324
DIRECT LINE,Motor/Personal,DLG.L,20210308_DIRECT_LINE_INSU-_Earnings_Call_2021-3-8_RT000000002953441078.pdf,2021-03-08,-0.0018624477202902,314.5,314.5,-0.0184144631987432,0.0162162356232611,-0.037048395215524,-0.0019078095501291,-0.0396946564885496,0.0015898251192368,-0.0305178609209328,-0.0111287758346581,0.0054348218458257,-0.0238473767885532,-0.0028535000440734,-0.012718600953895
DIRECT LINE,Motor/Personal,DLG.L,20210505_DIRECT_LINE_INSU-_Sales_Results_Call_2021-5-5_DN000000002956345594.pdf,2021-05-05,0.006552918082712,286.1000061035156,286.1000061035156,-0.0031358672351371,0.0188744976626479,0.0035075411385186,0.022719328421294,-0.0013961392547447,0.0272631514385448,-0.0252129263934731,0.0150296669040018,-0.0399328654244442,0.0202725888473774,-0.0501328203570475,0.0304088832710661
DIRECT LINE,Motor/Personal,DLG.L,20210803_DIRECT_LINE_INSU-_Earnings_Call_2021-8-3_DN000000002961644574.pdf,2021-08-03,-0.009307821946774,315.8999938964844,315.8999938964844,0.0547579095041214,-0.0218423362766679,0.0611353071655106,-0.0294396580330932,0.0647117657550204,-0.02754030344269,0.0604229619630496,0.001582779391138,0.1135001068168973,-0.0218423362766679,0.0744897751581101,-0.0132952889224473
DIRECT LINE,Motor/Personal,DLG.L,20211109_DIRECT_LINE_INSU-_Sales_Results_Call_2021-11-9_DN000000002967621159.pdf,2021-11-09,7.627207188381585e-05,276.0,276.0,-0.0423317546505419,0.0217391304347826,-0.0482758620689655,0.0206522181414175,-0.0339517388609776,0.0036231884057971,-0.0305585241798468,-0.0119564775107563,-0.0349650349650349,-0.0260870007501132,-0.0336134660306558,-0.0195651952771173
DIRECT LINE,Motor/Personal,DLG.L,20211117_DIRECT_LINE_INSU-_Sales_Results_Call_2021-11-17_RT000000002968383965.pdf,2021-11-17,-0.0066963087068122,270.6000061035156,270.6000061035156,-0.007700792114088,0.0051736654283326,-0.0195651952771173,0.0,-0.0231046711064417,-0.0022173174056991,-0.0404255102712211,-0.0162601396793804,-0.0515246488552966,0.0073909828340318,-0.0404255102712211,0.0195860593992052
SABRE INSUR-,Motor/Personal,SBRE.L,20180322_SABRE_INSUR-_Earnings_Call_2018-3-22_FS000000002413889826.pdf,2018-03-22,-0.0096523339889547,240.0,240.0,-0.1335740072202166,0.0291666666666666,-0.1578947368421052,0.0541666666666666,-0.1428571428571428,0.0416666666666666,-0.1208791208791208,0.025,-0.1143911439114391,0.0291666666666666,-0.0977443609022556,0.0291666666666666
SABRE INSUR-,Motor/Personal,SBRE.L,20180731_SABRE_INSUR-_Earnings_Call_2018-7-31_DN000000002449550979.pdf,2018-07-31,-0.0364656381486676,278.0,278.0,0.0183150183150183,0.0,0.0109090909090909,0.0179856115107913,0.0109090909090909,0.039568345323741,0.0,0.0071942446043165,0.0610687022900763,0.0251798561151079,0.0296296296296296,-0.0035971223021582
SABRE INSUR-,Motor/Personal,SBRE.L,20190328_SABRE_INSUR-_Earnings_Call_2019-3-28_RT000000002898191307.pdf,2019-03-28,-0.017234553299823,286.0,286.0,-0.0272108843537414,0.0,-0.0069444444444444,-0.0209790209790209,-0.0069444444444444,-0.0087412587412587,-0.0137931034482758,0.0,0.0070422535211267,0.0069930069930069,0.0324909747292418,0.0
SABRE INSUR-,Motor/Personal,SBRE.L,20190730_SABRE_INSUR-_Earnings_Call_2019-7-30_RT000000002897829552.pdf,2019-07-30,-0.0327955237230199,269.5,269.5,-0.0305755395683453,-0.0185528756957328,-0.0460176991150442,0.0055658627087198,-0.0460176991150442,-0.0129870129870129,-0.0460176991150442,-0.0352504638218923,-0.0609756097560975,-0.0296846011131725,-0.0527240773286467,-0.0074211502782931
SABRE INSUR-,Motor/Personal,SBRE.L,20200407_SABRE_INSUR-_Earnings_Call_2020-4-7_DN000000002820326273.pdf,2020-04-07,-0.0150914020751147,265.0,265.0,-0.0239410681399631,0.0264150943396226,0.0,0.0792452830188679,-0.1297208538587849,0.0641509433962264,-0.0862068965517241,0.030188679245283,0.0950413223140495,0.0641509433962264,0.1963882618510158,0.0641509433962264
SABRE INSUR-,Motor/Personal,SBRE.L,20200728_SABRE_INSUR-_Earnings_Call_2020-7-28_RT000000002878320252.pdf,2020-07-28,-0.023899217221135,277.5,277.5,0.0652591170825335,0.0108108108108108,0.0511363636363636,-0.0054054054054054,0.0673076923076923,0.0936936936936937,0.0714285714285714,0.0216216216216216,0.0652591170825335,-0.0288288288288288,0.0373831775700934,-0.027027027027027
SABRE INSUR-,Motor/Personal,SBRE.L,20210316_SABRE_INSUR-_Earnings_Call_2021-3-16_RT000000002952944772.pdf,2021-03-16,-0.0103459754847513,250.0,250.0,0.0,-0.01,-0.0176817288801571,-0.004,-0.0234375,-0.016,-0.0176817288801571,-0.036,0.0,-0.028,0.0040160642570281,0.038
SABRE INSUR-,Motor/Personal,SBRE.L,20210727_SABRE_INSUR-_Earnings_Call_2021-7-27_RT000000002961139008.pdf,2021-07-27,-0.0552390580399619,254.0,254.0,-0.0415094339622641,-0.0866141732283464,-0.0592592592592592,-0.0944881889763779,-0.0396975425330812,-0.0846456692913385,0.0059405940594059,-0.0984251968503937,-0.0155038759689922,-0.1062992125984252,-0.0078125,-0.1043307086614173
SABRE INSUR-,Motor/Personal,SBRE.L,20211014_SABRE_INSUR-_Sales_Results_Call_2021-10-14_SD000000002972247646.pdf,2021-10-14,-0.0182871914295511,196.0,196.0,0.0051282051282051,0.010204081632653,-0.0040650560942695,0.0535714285714285,-0.0140845221769379,0.0255102040816326,-0.0272952853598014,0.0357142857142857,-0.1050228310502283,-0.0040816482232541,-0.1111111111111111,-0.0510204081632653
Saga PLC-,Motor/Personal,SAGA.L,20140930_Saga_PLC-_Earnings_Call_2014-9-30_FS000000002438420477.pdf,2014-09-30,-0.0023072904573949,2387.88134765625,2387.88134765625,0.0150986758872236,-0.0394737138067565,0.0080738569920553,-0.0789473253719904,0.0180548049692192,-0.0732266054526222,0.0192419556499641,-0.0726544618916194,0.0162790439117834,-0.0903889696937723,-0.0315789577908254,-0.1350114643419398
